"Name","Race","Race_percentage"
"R727I - LAKE PARK","Black",19.4116714251852
"R727I - LAKE PARK","Hispanic",2.13083402303704
"R727I - LAKE PARK","White",64.0323354240741
"R727J - NBHD ADJUSTMENT","Asian",9.922113105
"R727J - NBHD ADJUSTMENT","Black",19.77649848
"R727J - NBHD ADJUSTMENT","Hispanic",1.896376566
"R727J - NBHD ADJUSTMENT","White",62.71588215
"R727K - GRANDIN TRACE","Asian",10.7383319753617
"R727K - GRANDIN TRACE","Black",31.0800620517021
"R727K - GRANDIN TRACE","Hispanic",6.95768851282979
"R727K - GRANDIN TRACE","White",48.2224804791489
"R728B - RESIDENTIAL","Asian",10.5440934774493
"R728B - RESIDENTIAL","Black",28.8035945742029
"R728B - RESIDENTIAL","Hispanic",17.7448066424638
"R728B - RESIDENTIAL","White",40.5732362704348
"R728C - SEDGEWOOD","Asian",16.81547619
"R728C - SEDGEWOOD","Black",24.35515873
"R728C - SEDGEWOOD","Hispanic",28.67063492
"R728C - SEDGEWOOD","White",30.15873016
"R728D - WELLINGTON FOREST","Asian",16.81547619
"R728D - WELLINGTON FOREST","Black",24.35515873
"R728D - WELLINGTON FOREST","Hispanic",28.67063492
"R728D - WELLINGTON FOREST","White",30.15873016
"R729A - WOOD LAKE","Asian",6.15964620142647
"R729A - WOOD LAKE","Black",26.3839384714706
"R729A - WOOD LAKE","Hispanic",2.16088453475
"R729A - WOOD LAKE","White",63.05611809
"R729B - RESIDENTIAL","Asian",8.9928804887766
"R729B - RESIDENTIAL","Black",5.10127737058511
"R729B - RESIDENTIAL","Hispanic",4.1315293887766
"R729B - RESIDENTIAL","White",74.8873725595745
"R729C - CHAMBERLYNNE","Asian",1.405975395
"R729C - CHAMBERLYNNE","Black",7.029876977
"R729C - CHAMBERLYNNE","Hispanic",6.590509666
"R729C - CHAMBERLYNNE","White",79.61335677
"R729D - HOPE VALLEY - NEW","Asian",7.95271629771939
"R729D - HOPE VALLEY - NEW","Black",27.076818992084
"R729D - HOPE VALLEY - NEW","Hispanic",5.63924519628642
"R729D - HOPE VALLEY - NEW","White",56.8463928281871
"R729E - ALBEN ST.","Asian",21.55207077
"R729E - ALBEN ST.","Black",39.20386007
"R729E - ALBEN ST.","Hispanic",9.288299156
"R729E - ALBEN ST.","White",28.58866104
"R729F - HOPE VALLEY RIDGE","Asian",14.86199575
"R729F - HOPE VALLEY RIDGE","Black",3.609341826
"R729F - HOPE VALLEY RIDGE","Hispanic",2.229299363
"R729F - HOPE VALLEY RIDGE","White",71.23142251
"R729G - BAY POINTE","Asian",21.55207077
"R729G - BAY POINTE","Black",39.20386007
"R729G - BAY POINTE","Hispanic",9.288299156
"R729G - BAY POINTE","White",28.58866104
"R729H - BELCREST","Asian",21.55207077
"R729H - BELCREST","Black",39.20386007
"R729H - BELCREST","Hispanic",9.288299156
"R729H - BELCREST","White",28.58866104
"R729I - EBONT/FAYETTEVILLE RD.","Asian",12.2647115195909
"R729I - EBONT/FAYETTEVILLE RD.","Black",42.3299507208052
"R729I - EBONT/FAYETTEVILLE RD.","Hispanic",9.45861668968182
"R729I - EBONT/FAYETTEVILLE RD.","White",32.0144073925325
"R729J - FAYETTEVILLE AND COOK RD","Asian",0.417469493
"R729J - FAYETTEVILLE AND COOK RD","Black",54.49582531
"R729J - FAYETTEVILLE AND COOK RD","Hispanic",28.19524727
"R729J - FAYETTEVILLE AND COOK RD","White",15.54271034
"R729K - CHADS FORD","Asian",0
"R729K - CHADS FORD","Black",79.76625274
"R729K - CHADS FORD","Hispanic",6.939371804
"R729K - CHADS FORD","White",13.29437546
"R729L - PROVIDENCE RIDGE","Asian",2.52293578
"R729L - PROVIDENCE RIDGE","Black",42.35474006
"R729L - PROVIDENCE RIDGE","Hispanic",16.13149847
"R729L - PROVIDENCE RIDGE","White",36.16207951
"R729M - PENRITH WEST AND OTHERS","Asian",2.58310682141411
"R729M - PENRITH WEST AND OTHERS","Black",54.4467493274386
"R729M - PENRITH WEST AND OTHERS","Hispanic",12.3624540305092
"R729M - PENRITH WEST AND OTHERS","White",29.0957174646319
"R729N - ORCHARD LAKE","Asian",0.417469493
"R729N - ORCHARD LAKE","Black",54.49582531
"R729N - ORCHARD LAKE","Hispanic",28.19524727
"R729N - ORCHARD LAKE","White",15.54271034
"R729O - WOODCREST","Asian",21.55207077
"R729O - WOODCREST","Black",39.20386007
"R729O - WOODCREST","Hispanic",9.288299156
"R729O - WOODCREST","White",28.58866104
"R729P - CHADSFORD","Asian",0
"R729P - CHADSFORD","Black",79.76625274
"R729P - CHADSFORD","Hispanic",6.939371804
"R729P - CHADSFORD","White",13.29437546
"R729Q - BARBEE MDWS","Asian",6.0417771714717
"R729Q - BARBEE MDWS","Black",27.1825766109434
"R729Q - BARBEE MDWS","Hispanic",2.10107627381132
"R729Q - BARBEE MDWS","White",62.6387537188679
"R729R - WOODCREST HEMMINGWOOD","Asian",6.157965194
"R729R - WOODCREST HEMMINGWOOD","Black",26.17135207
"R729R - WOODCREST HEMMINGWOOD","Hispanic",2.008032129
"R729R - WOODCREST HEMMINGWOOD","White",63.58768407
"R729S - BELGREEN","Asian",2.32172471
"R729S - BELGREEN","Black",64.59369818
"R729S - BELGREEN","Hispanic",7.711442786
"R729S - BELGREEN","White",11.35986733
"R729U - HOPE VALLEY FARMS EAST","Asian",21.55207077
"R729U - HOPE VALLEY FARMS EAST","Black",39.20386007
"R729U - HOPE VALLEY FARMS EAST","Hispanic",9.288299156
"R729U - HOPE VALLEY FARMS EAST","White",28.58866104
"R738A - AUBURN","Asian",1.861832435
"R738A - AUBURN","Black",31.50416463
"R738A - AUBURN","Hispanic",5.634492896
"R738A - AUBURN","White",55.41401274
"R738B - COPPER CREEK","Asian",1.861832435
"R738B - COPPER CREEK","Black",31.50416463
"R738B - COPPER CREEK","Hispanic",5.634492896
"R738B - COPPER CREEK","White",55.41401274
"R739A - RESIDENTIAL","Asian",0
"R739A - RESIDENTIAL","Black",95.77384352
"R739A - RESIDENTIAL","Hispanic",0
"R739A - RESIDENTIAL","White",4.226156482
"R739B - RESIDENTIAL","Asian",12.5374560692675
"R739B - RESIDENTIAL","Black",34.0910747370782
"R739B - RESIDENTIAL","Hispanic",15.922334606
"R739B - RESIDENTIAL","White",34.4056977919753
"R739C - WYNDMOOR AT THE PARK","Asian",21.79824561
"R739C - WYNDMOOR AT THE PARK","Black",39.69298246
"R739C - WYNDMOOR AT THE PARK","Hispanic",0
"R739C - WYNDMOOR AT THE PARK","White",37.93859649
"R739D - VLGS AT CORNWALLIS","Asian",2.95416228635484
"R739D - VLGS AT CORNWALLIS","Black",58.5502981076344
"R739D - VLGS AT CORNWALLIS","Hispanic",9.94601319258065
"R739D - VLGS AT CORNWALLIS","White",22.2549582768817
"R739E - LOCHSIDE","Asian",2.37538099533333
"R739E - LOCHSIDE","Black",58.663309348
"R739E - LOCHSIDE","Hispanic",9.9567909684
"R739E - LOCHSIDE","White",17.973790578
"R747A - RESIDENTIAL","Asian",34.10672854
"R747A - RESIDENTIAL","Black",30.9579052
"R747A - RESIDENTIAL","Hispanic",1.491547895
"R747A - RESIDENTIAL","White",31.15677826
"R747C - RESIDENTIAL","Asian",34.10672854
"R747C - RESIDENTIAL","Black",30.9579052
"R747C - RESIDENTIAL","Hispanic",1.491547895
"R747C - RESIDENTIAL","White",31.15677826
"R747D - RESIDENTIAL","Asian",16.47244094
"R747D - RESIDENTIAL","Black",26.77165354
"R747D - RESIDENTIAL","Hispanic",10.67716535
"R747D - RESIDENTIAL","White",43.46456693
"R747E - RESIDENTIAL","Asian",16.47244094
"R747E - RESIDENTIAL","Black",26.77165354
"R747E - RESIDENTIAL","Hispanic",10.67716535
"R747E - RESIDENTIAL","White",43.46456693
"R747W - KITTS CREEK - WAKE COUNTY","Asian",34.10672854
"R747W - KITTS CREEK - WAKE COUNTY","Black",30.9579052
"R747W - KITTS CREEK - WAKE COUNTY","Hispanic",1.491547895
"R747W - KITTS CREEK - WAKE COUNTY","White",31.15677826
"R748A - RESIDENTIAL","Asian",10.24868124
"R748A - RESIDENTIAL","Black",31.98944989
"R748A - RESIDENTIAL","Hispanic",1.620195931
"R748A - RESIDENTIAL","White",50.03767898
"R749B - BRADBUBY GLEN","Asian",10.0936996797143
"R749B - BRADBUBY GLEN","Black",31.7215959718182
"R749B - BRADBUBY GLEN","Hispanic",1.65457526209091
"R749B - BRADBUBY GLEN","White",50.3344400319481
"R749C - BRADBUBY TRACE","Asian",10.24868124
"R749C - BRADBUBY TRACE","Black",31.98944989
"R749C - BRADBUBY TRACE","Hispanic",1.620195931
"R749C - BRADBUBY TRACE","White",50.03767898
"R757A - RESIDENTIAL","Asian",11.3255614804762
"R757A - RESIDENTIAL","Black",31.5718151352381
"R757A - RESIDENTIAL","Hispanic",3.40730681152381
"R757A - RESIDENTIAL","White",48.3569994271429
"R758A - RESIDENTIAL","Asian",7.96812749
"R758A - RESIDENTIAL","Black",44.09030544
"R758A - RESIDENTIAL","Hispanic",2.921646746
"R758A - RESIDENTIAL","White",41.03585657
"R759A - WOODCHAPEL","Asian",0
"R759A - WOODCHAPEL","Black",38.58490566
"R759A - WOODCHAPEL","Hispanic",24.62264151
"R759A - WOODCHAPEL","White",32.83018868
"R759B - ALEXANDER CROSSING","Asian",10.24868124
"R759B - ALEXANDER CROSSING","Black",31.98944989
"R759B - ALEXANDER CROSSING","Hispanic",1.620195931
"R759B - ALEXANDER CROSSING","White",50.03767898
"R759C - MAGNOLIA PLACE","Asian",4.281891169
"R759C - MAGNOLIA PLACE","Black",21.67707404
"R759C - MAGNOLIA PLACE","Hispanic",2.943800178
"R759C - MAGNOLIA PLACE","White",61.46297948
"R759D - ASHLEY FIRST","Asian",4.281891169
"R759D - ASHLEY FIRST","Black",21.67707404
"R759D - ASHLEY FIRST","Hispanic",2.943800178
"R759D - ASHLEY FIRST","White",61.46297948
"R759E - PAGEHURST","Asian",2.90634244119403
"R759E - PAGEHURST","Black",41.0688619497015
"R759E - PAGEHURST","Hispanic",4.90707308777612
"R759E - PAGEHURST","White",42.7633131889552
"R759F - STIRRUP CREEK","Asian",10.24868124
"R759F - STIRRUP CREEK","Black",31.98944989
"R759F - STIRRUP CREEK","Hispanic",1.620195931
"R759F - STIRRUP CREEK","White",50.03767898
"R759G - BRIER VILLAGE","Asian",0
"R759G - BRIER VILLAGE","Black",44.66279589
"R759G - BRIER VILLAGE","Hispanic",6.208128629
"R759G - BRIER VILLAGE","White",39.88387673
"R769A - 70 RES WAKE LINE","Asian",4.93165085426415
"R769A - 70 RES WAKE LINE","Black",13.4159636704811
"R769A - 70 RES WAKE LINE","Hispanic",4.44822340503302
"R769A - 70 RES WAKE LINE","White",73.6325307068396
"R769B - SYKES PROPERTY","Asian",11.81364393
"R769B - SYKES PROPERTY","Black",21.21464226
"R769B - SYKES PROPERTY","Hispanic",4.076539101
"R769B - SYKES PROPERTY","White",61.64725458
"R769C - ARBORS","Asian",2.031694433
"R769C - ARBORS","Black",4.794798862
"R769C - ARBORS","Hispanic",14.38439659
"R769C - ARBORS","White",78.78911012
"R769D - ARBORS","Asian",2.912621359
"R769D - ARBORS","Black",13.03744799
"R769D - ARBORS","Hispanic",2.357836338
"R769D - ARBORS","White",75.17337032
"R769E - RESIDENTIAL","Asian",2.031694433
"R769E - RESIDENTIAL","Black",4.794798862
"R769E - RESIDENTIAL","Hispanic",14.38439659
"R769E - RESIDENTIAL","White",78.78911012
"R769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","Asian",2.912621359
"R769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","Black",13.03744799
"R769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","Hispanic",2.357836338
"R769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","White",75.17337032
"R769M - ANDREWS CHAPEL","Asian",11.81364393
"R769M - ANDREWS CHAPEL","Black",21.21464226
"R769M - ANDREWS CHAPEL","Hispanic",4.076539101
"R769M - ANDREWS CHAPEL","White",61.64725458
"R769N - ENCLAVE AT LEESVILLE","Asian",11.81364393
"R769N - ENCLAVE AT LEESVILLE","Black",21.21464226
"R769N - ENCLAVE AT LEESVILLE","Hispanic",4.076539101
"R769N - ENCLAVE AT LEESVILLE","White",61.64725458
"R779A - HARRINGTON MEADOWS","Asian",11.6787799516515
"R779A - HARRINGTON MEADOWS","Black",21.0907453771212
"R779A - HARRINGTON MEADOWS","Hispanic",4.05049815004545
"R779A - HARRINGTON MEADOWS","White",61.8521957275758
"R779B - BENNINGTON","Asian",11.81364393
"R779B - BENNINGTON","Black",21.21464226
"R779B - BENNINGTON","Hispanic",4.076539101
"R779B - BENNINGTON","White",61.64725458
"R779C - HARRINGTON PINES","Asian",11.81364393
"R779C - HARRINGTON PINES","Black",21.21464226
"R779C - HARRINGTON PINES","Hispanic",4.076539101
"R779C - HARRINGTON PINES","White",61.64725458
"R779H - HUNTLEY","Asian",11.81364393
"R779H - HUNTLEY","Black",21.21464226
"R779H - HUNTLEY","Hispanic",4.076539101
"R779H - HUNTLEY","White",61.64725458
"R797A - HALES WOOD RD.","Asian",16.01343785
"R797A - HALES WOOD RD.","Black",4.479283315
"R797A - HALES WOOD RD.","Hispanic",1.511758119
"R797A - HALES WOOD RD.","White",74.41209406
"R798B - RESIDENTIAL","Asian",15.5972538040541
"R798B - RESIDENTIAL","Black",4.41968441878378
"R798B - RESIDENTIAL","Hispanic",1.47089979145946
"R798B - RESIDENTIAL","White",74.7780722816216
"R798C - RESIDENTIAL","Asian",0.61462815
"R798C - RESIDENTIAL","Black",2.274124155
"R798C - RESIDENTIAL","Hispanic",0
"R798C - RESIDENTIAL","White",87.95328826
"R798E - RESIDENTIAL","Asian",0.61462815
"R798E - RESIDENTIAL","Black",2.274124155
"R798E - RESIDENTIAL","Hispanic",0
"R798E - RESIDENTIAL","White",87.95328826
"R799A - COLONY WOODS","Asian",0
"R799A - COLONY WOODS","Black",20.25316456
"R799A - COLONY WOODS","Hispanic",4.068716094
"R799A - COLONY WOODS","White",70.70524412
"R799B - CLARK LAKE","Asian",0
"R799B - CLARK LAKE","Black",20.25316456
"R799B - CLARK LAKE","Hispanic",4.068716094
"R799B - CLARK LAKE","White",70.70524412
"R800A - LADSBURRY","Asian",14.19753086
"R800A - LADSBURRY","Black",20.37037037
"R800A - LADSBURRY","Hispanic",0.396825397
"R800A - LADSBURRY","White",53.92416226
"R800B - COUNTY LINE N. DUR/CH&11B","Asian",11.1980094936342
"R800B - COUNTY LINE N. DUR/CH&11B","Black",10.845261896961
"R800B - COUNTY LINE N. DUR/CH&11B","Hispanic",1.01026615789394
"R800B - COUNTY LINE N. DUR/CH&11B","White",71.8607813948485
"R800C - GARRETT FARMS","Asian",9.73632946102127
"R800C - GARRETT FARMS","Black",11.916475466
"R800C - GARRETT FARMS","Hispanic",0.104131487156029
"R800C - GARRETT FARMS","White",74.7161206333333
"R800D - PICKETT CROSSING","Asian",8.149171271
"R800D - PICKETT CROSSING","Black",8.908839779
"R800D - PICKETT CROSSING","Hispanic",0
"R800D - PICKETT CROSSING","White",82.11325967
"R800E - HOPE CREEK","Asian",8.149171271
"R800E - HOPE CREEK","Black",8.908839779
"R800E - HOPE CREEK","Hispanic",0
"R800E - HOPE CREEK","White",82.11325967
"R800F - CANTERBURY","Asian",14.40329218
"R800F - CANTERBURY","Black",1.783264746
"R800F - CANTERBURY","Hispanic",3.223593964
"R800F - CANTERBURY","White",76.54320988
"R800G - CRESSET OVERLOOK","Asian",14.19753086
"R800G - CRESSET OVERLOOK","Black",20.37037037
"R800G - CRESSET OVERLOOK","Hispanic",0.396825397
"R800G - CRESSET OVERLOOK","White",53.92416226
"R801A - CARILLAN FOREST","Asian",10.9975326
"R801A - CARILLAN FOREST","Black",12.19598167
"R801A - CARILLAN FOREST","Hispanic",0
"R801A - CARILLAN FOREST","White",70.46175538
"R801B - STONEGATE","Asian",10.9975326
"R801B - STONEGATE","Black",12.19598167
"R801B - STONEGATE","Hispanic",0
"R801B - STONEGATE","White",70.46175538
"R801C - SOLTERRA","Asian",10.9975326
"R801C - SOLTERRA","Black",12.19598167
"R801C - SOLTERRA","Hispanic",0
"R801C - SOLTERRA","White",70.46175538
"R801D - LOCHN'ORA","Asian",10.9975326
"R801D - LOCHN'ORA","Black",12.19598167
"R801D - LOCHN'ORA","Hispanic",0
"R801D - LOCHN'ORA","White",70.46175538
"R801E - COLONY PARK","Asian",13.8061784874026
"R801E - COLONY PARK","Black",3.60887095994805
"R801E - COLONY PARK","Hispanic",2.65841839888312
"R801E - COLONY PARK","White",75.4769808442857
"R801F - STARLING WOODS","Asian",10.9975326
"R801F - STARLING WOODS","Black",12.19598167
"R801F - STARLING WOODS","Hispanic",0
"R801F - STARLING WOODS","White",70.46175538
"R801G - GARMAN HOMES","Asian",10.9975326
"R801G - GARMAN HOMES","Black",12.19598167
"R801G - GARMAN HOMES","Hispanic",0
"R801G - GARMAN HOMES","White",70.46175538
"R801H - CERAMORE","Asian",10.9975326
"R801H - CERAMORE","Black",12.19598167
"R801H - CERAMORE","Hispanic",0
"R801H - CERAMORE","White",70.46175538
"R801I - DANIELS FARM","Asian",10.9975326
"R801I - DANIELS FARM","Black",12.19598167
"R801I - DANIELS FARM","Hispanic",0
"R801I - DANIELS FARM","White",70.46175538
"R801J - TYNDRUM","Asian",10.9975326
"R801J - TYNDRUM","Black",12.19598167
"R801J - TYNDRUM","Hispanic",0
"R801J - TYNDRUM","White",70.46175538
"R801K - KERLINGTON","Asian",10.9975326
"R801K - KERLINGTON","Black",12.19598167
"R801K - KERLINGTON","Hispanic",0
"R801K - KERLINGTON","White",70.46175538
"R801L - MONTVALE","Asian",10.9975326
"R801L - MONTVALE","Black",12.19598167
"R801L - MONTVALE","Hispanic",0
"R801L - MONTVALE","White",70.46175538
"R801M - DANIELS FARM/CORNWAL ACRS","Asian",10.9975326
"R801M - DANIELS FARM/CORNWAL ACRS","Black",12.19598167
"R801M - DANIELS FARM/CORNWAL ACRS","Hispanic",0
"R801M - DANIELS FARM/CORNWAL ACRS","White",70.46175538
"R802A - AMERICAN VILLAGE","Asian",6.420545746
"R802A - AMERICAN VILLAGE","Black",3.531300161
"R802A - AMERICAN VILLAGE","Hispanic",0
"R802A - AMERICAN VILLAGE","White",85.71428571
"R802B - AMERICAN VILLAGE","Asian",7.41239512036099
"R802B - AMERICAN VILLAGE","Black",19.604312664778
"R802B - AMERICAN VILLAGE","Hispanic",6.65021243340359
"R802B - AMERICAN VILLAGE","White",63.6356008651793
"R802C - TURNAGE HEIGHTS","Asian",10.9118901547059
"R802C - TURNAGE HEIGHTS","Black",40.0423926776471
"R802C - TURNAGE HEIGHTS","Hispanic",12.2748671877647
"R802C - TURNAGE HEIGHTS","White",33.1601565041177
"R803A - HILLSBOROUGH & GATEHILL","Asian",0
"R803A - HILLSBOROUGH & GATEHILL","Black",6.994047619
"R803A - HILLSBOROUGH & GATEHILL","Hispanic",18.75
"R803A - HILLSBOROUGH & GATEHILL","White",69.64285714
"R803B - ROCKY RIDGE","Asian",2.490421456
"R803B - ROCKY RIDGE","Black",15.90038314
"R803B - ROCKY RIDGE","Hispanic",2.011494253
"R803B - ROCKY RIDGE","White",62.2605364
"R803C - SPRING VALLEY","Asian",2.26888089703067
"R803C - SPRING VALLEY","Black",15.0951197900951
"R803C - SPRING VALLEY","Hispanic",2.14496170459816
"R803C - SPRING VALLEY","White",64.2822006035276
"R803D - GREY LEE DR.","Asian",0
"R803D - GREY LEE DR.","Black",9.520594193
"R803D - GREY LEE DR.","Hispanic",6.144496962
"R803D - GREY LEE DR.","White",84.06482107
"R803E - ARCHERWOODS","Asian",0.044078255858407
"R803E - ARCHERWOODS","Black",11.1907306321504
"R803E - ARCHERWOODS","Hispanic",0.87471686778761
"R803E - ARCHERWOODS","White",86.471794130354
"R803F - WESTWOOD ESTATES","Asian",0
"R803F - WESTWOOD ESTATES","Black",7.46727735877512
"R803F - WESTWOOD ESTATES","Hispanic",3.12538069555981
"R803F - WESTWOOD ESTATES","White",85.266212520622
"R803G - HUCKLEBERRY HEIGHTS","Asian",0
"R803G - HUCKLEBERRY HEIGHTS","Black",9.6486245586904
"R803G - HUCKLEBERRY HEIGHTS","Hispanic",5.87817201627864
"R803G - HUCKLEBERRY HEIGHTS","White",84.2148222408978
"R804A - COUNTRY CLUB","Asian",0.423843660936471
"R804A - COUNTRY CLUB","Black",18.1903397999059
"R804A - COUNTRY CLUB","Hispanic",10.7222469924659
"R804A - COUNTRY CLUB","White",64.2456494153412
"R804B - WILLOW HAVEN","Asian",0
"R804B - WILLOW HAVEN","Black",24.7592007391429
"R804B - WILLOW HAVEN","Hispanic",15.2959181594286
"R804B - WILLOW HAVEN","White",58.0632167428571
"R804C - WILLOW RIDGE","Asian",0
"R804C - WILLOW RIDGE","Black",24.7640879778947
"R804C - WILLOW RIDGE","Hispanic",14.9651777761403
"R804C - WILLOW RIDGE","White",58.3866681585965
"R805A - HEATHER RIDGE","Asian",0
"R805A - HEATHER RIDGE","Black",24.79240807
"R805A - HEATHER RIDGE","Hispanic",13.04863582
"R805A - HEATHER RIDGE","White",60.26097272
"R810A - THE VALLEY","Asian",4.024496938
"R810A - THE VALLEY","Black",14.17322835
"R810A - THE VALLEY","Hispanic",10.93613298
"R810A - THE VALLEY","White",69.37882765
"R810B - WINTON RD","Asian",0
"R810B - WINTON RD","Black",5.555555556
"R810B - WINTON RD","Hispanic",42.85714286
"R810B - WINTON RD","White",48.73015873
"R810C - SPOT HOPE VALLEY","Asian",0
"R810C - SPOT HOPE VALLEY","Black",41.46505376
"R810C - SPOT HOPE VALLEY","Hispanic",27.62096774
"R810C - SPOT HOPE VALLEY","White",30.91397849
"R810D - KNOLLWOOD","Asian",0
"R810D - KNOLLWOOD","Black",41.46505376
"R810D - KNOLLWOOD","Hispanic",27.62096774
"R810D - KNOLLWOOD","White",30.91397849
"R810E - NORTHGATE","Asian",0
"R810E - NORTHGATE","Black",41.46505376
"R810E - NORTHGATE","Hispanic",27.62096774
"R810E - NORTHGATE","White",30.91397849
"R810F - KNIGHTS BRIDGE","Asian",0
"R810F - KNIGHTS BRIDGE","Black",41.46505376
"R810F - KNIGHTS BRIDGE","Hispanic",27.62096774
"R810F - KNIGHTS BRIDGE","White",30.91397849
"R810G - HOPE VALLEY NORTH","Asian",0.0632119937905759
"R810G - HOPE VALLEY NORTH","Black",56.3232776010995
"R810G - HOPE VALLEY NORTH","Hispanic",4.32362572873298
"R810G - HOPE VALLEY NORTH","White",39.2665237182723
"R810H - GREEN MILL","Asian",0
"R810H - GREEN MILL","Black",43.2385874220698
"R810H - GREEN MILL","Hispanic",14.5518026340465
"R810H - GREEN MILL","White",41.4454903404651
"R810I - GLIDEWAY","Asian",0
"R810I - GLIDEWAY","Black",28.4179240955556
"R810I - GLIDEWAY","Hispanic",25.6842380315556
"R810I - GLIDEWAY","White",44.3105362855556
"R810J - REYNOLDS AVE","Asian",0
"R810J - REYNOLDS AVE","Black",27.3215067430061
"R810J - REYNOLDS AVE","Hispanic",1.18031463469939
"R810J - REYNOLDS AVE","White",70.4486907325767
"R810K - MARTIN LUTHER KG/HOPE VAL","Asian",1.29764268119496
"R810K - MARTIN LUTHER KG/HOPE VAL","Black",17.5207772688652
"R810K - MARTIN LUTHER KG/HOPE VAL","Hispanic",15.7971596683502
"R810K - MARTIN LUTHER KG/HOPE VAL","White",60.1532789293695
"R810L - ST ANDREWS COMMON","Asian",0
"R810L - ST ANDREWS COMMON","Black",5.555555556
"R810L - ST ANDREWS COMMON","Hispanic",42.85714286
"R810L - ST ANDREWS COMMON","White",48.73015873
"R810M - VALLEY RAN","Asian",4.024496938
"R810M - VALLEY RAN","Black",14.17322835
"R810M - VALLEY RAN","Hispanic",10.93613298
"R810M - VALLEY RAN","White",69.37882765
"R810N - LASSITER ST","Asian",0
"R810N - LASSITER ST","Black",12.40875912
"R810N - LASSITER ST","Hispanic",2.773722628
"R810N - LASSITER ST","White",79.27007299
"R810S - SHERIDAN DR","Asian",0
"R810S - SHERIDAN DR","Black",56.99588477
"R810S - SHERIDAN DR","Hispanic",4.218106996
"R810S - SHERIDAN DR","White",38.78600823
"R810T - MARTIN LUTHER KG/HOPE VAL","Asian",5.114988105
"R810T - MARTIN LUTHER KG/HOPE VAL","Black",25.13877875
"R810T - MARTIN LUTHER KG/HOPE VAL","Hispanic",51.62569389
"R810T - MARTIN LUTHER KG/HOPE VAL","White",15.62252181
"R811A - DUKE UNIV HOMESITES SEC6","Asian",4.30381951393525
"R811A - DUKE UNIV HOMESITES SEC6","Black",1.98229420230215
"R811A - DUKE UNIV HOMESITES SEC6","Hispanic",2.14512551158274
"R811A - DUKE UNIV HOMESITES SEC6","White",90.1222760057194
"R811B - DUKE UNIV HOMESITES SEC 9","Asian",14.2262600891376
"R811B - DUKE UNIV HOMESITES SEC 9","Black",1.893314564
"R811B - DUKE UNIV HOMESITES SEC 9","Hispanic",3.16444545089908
"R811B - DUKE UNIV HOMESITES SEC 9","White",76.5558744581651
"R811C - CAMERON WOODS","Asian",14.40329218
"R811C - CAMERON WOODS","Black",1.783264746
"R811C - CAMERON WOODS","Hispanic",3.223593964
"R811C - CAMERON WOODS","White",76.54320988
"R811D - COLONY HILL CONDOS","Asian",14.40329218
"R811D - COLONY HILL CONDOS","Black",1.783264746
"R811D - COLONY HILL CONDOS","Hispanic",3.223593964
"R811D - COLONY HILL CONDOS","White",76.54320988
"R811E - 501 & CORNWALLIS","Asian",14.40329218
"R811E - 501 & CORNWALLIS","Black",1.783264746
"R811E - 501 & CORNWALLIS","Hispanic",3.223593964
"R811E - 501 & CORNWALLIS","White",76.54320988
"R811F - CHAPEL HILL RD","Asian",6.30149745806961
"R811F - CHAPEL HILL RD","Black",11.7040166094703
"R811F - CHAPEL HILL RD","Hispanic",2.77779112265704
"R811F - CHAPEL HILL RD","White",66.671962607657
"R811G - ANDERSON ST","Asian",0
"R811G - ANDERSON ST","Black",26.24179944
"R811G - ANDERSON ST","Hispanic",28.39737582
"R811G - ANDERSON ST","White",28.49109653
"R811H - ANDERSON ST 2","Asian",0
"R811H - ANDERSON ST 2","Black",26.24179944
"R811H - ANDERSON ST 2","Hispanic",28.39737582
"R811H - ANDERSON ST 2","White",28.49109653
"R812A - CREST ST","Asian",0.44387899345679
"R812A - CREST ST","Black",62.4705862390123
"R812A - CREST ST","Hispanic",23.6234071483951
"R812A - CREST ST","White",8.50377076691358
"R812B - HILLANDALE COMMONS","Asian",2.82058103368
"R812B - HILLANDALE COMMONS","Black",3.52746471796
"R812B - HILLANDALE COMMONS","Hispanic",5.80016645262
"R812B - HILLANDALE COMMONS","White",81.8511127602
"R812C - SPRUNT & MOUNTAINVIEW","Asian",2.624671916
"R812C - SPRUNT & MOUNTAINVIEW","Black",2.755905512
"R812C - SPRUNT & MOUNTAINVIEW","Hispanic",5.774278215
"R812C - SPRUNT & MOUNTAINVIEW","White",82.80839895
"R812D - NEWELL","Asian",10.77981651
"R812D - NEWELL","Black",42.66055046
"R812D - NEWELL","Hispanic",17.66055046
"R812D - NEWELL","White",27.06422018
"R812E - DURHAM FRWY&I-85","Asian",12.4201278
"R812E - DURHAM FRWY&I-85","Black",41.33386581
"R812E - DURHAM FRWY&I-85","Hispanic",7.068690096
"R812E - DURHAM FRWY&I-85","White",34.94408946
"R812V - VINCENT AVE SUB","Asian",12.4201278
"R812V - VINCENT AVE SUB","Black",41.33386581
"R812V - VINCENT AVE SUB","Hispanic",7.068690096
